entity_id,canonical_name,category_slug,rank,media_status,review_status,rights_status,is_publishable,priority,reason
"api-football:player:1461","Denis Suárez","uefa-cup-europa-league-assists","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:2157","Denys Boyko","uefa-cup-europa-league-clean_sheets","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:343027","Désiré Doué","ligue-1-assists","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:41144","Dodô","uefa-conference-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:e68975cc2885bfcf7590ace4","Dominik Kohr","bundesliga-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:e68975cc2885bfcf7590ace4","Dominik Kohr","bundesliga-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:70340","Edvinas Girdvainis","nations-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"statbunker:uefa-europa:player:25222","Enzo Pérez","copa-libertadores-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4842","Erik Lamela","uefa-conference-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:13589","Fabián Sambueza","copa-sudamericana-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4804","Fernandinho","uefa-champions-league-yellow-cards","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:ba0c46954137c369a77d2776","Gareth Bale","club-world-cup-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"rsssf:goalkeeper:player:f4960f23c064aa35277cf0fd","Gianluigi Buffon","club-career-titles","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:copa-sudamericana:player:cf7f28291d757eb2ae89bcce","Gonzalo Mastriani","copa-sudamericana-goals","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:15652178358154696458d77a","Hugo Cuypers","uefa-conference-league-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3136","Javier Mascherano","copa-america-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:133679","João Gomes","premier-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"transfermarkt:world-cup:player:9fbcace43053d0333c21f2d9","Johan Manzambi","bundesliga-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:35215","Jonathan Bauman","copa-sudamericana-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:9dd7414d3afc32b570e18447","Kingsley Coman","club-career-titles","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:283830","Léider Riascos","copa-sudamericana-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"france-football:player:21740","Lionel Messi","player-career-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"france-football:player:21740","Lionel Messi","club-career-titles","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"france-football:player:21740","Lionel Messi","club-career-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"france-football:player:21740","Lionel Messi","national-team-official-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"france-football:player:21740","Lionel Messi","uefa-champions-league-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:274300","Maghnes Akliouche","ligue-1-assists","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:serie-a:player:5d3bbf1ae91d42d9792f8e83","Manuel Locatelli","serie-a-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"rsssf:goalkeeper:player:695368e714433174e8efc28f","Manuel Neuer","goalkeeper-historical-index","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"rsssf:goalkeeper:player:695368e714433174e8efc28f","Manuel Neuer","club-career-titles","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:bundesliga:player:53c618909bf3181420c5ed82","Marco Friedl","bundesliga-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:2fc2a83b0b238889e1ebbfd0","Marco Verratti","uefa-champions-league-yellow-cards","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:95238","Marcos Riveros","copa-sudamericana-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"statbunker:world-cup:player:56256","Marcus Thuram","serie-a-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3482","Marek Matějovský","uefa-cup-europa-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1084","Marin Pongračić","uefa-conference-league-yellow_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:6094","Martín Benítez","copa-sudamericana-assists","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:153","Masour Dembélé","ligue-1-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:51202","Matheus Cunha","premier-league-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:32989","Michael Olise","world-cup-assists","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:113681","Mickaël Landreau","ligue-1-clean_sheets","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:53e55f7f8d79ac07b19339ae","Mikael Ishak","uefa-conference-league-goals","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:24128","Milot Rashica","nations-league-assists","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5178","Mohamed Salah","premier-league-assists","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:20958","Moise Kean","serie-a-goals","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:714","Nadiem Amiri","bundesliga-red_cards","2","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:87ca59d621a25ff0941cb24c","Nico Schlotterbeck","bundesliga-red_cards","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:6058","Nicolás Otamendi","uefa-champions-league-yellow-cards","2","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
